,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Quantity
2281,2282,,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,,No,Store Pickup,No,No,,Bank Transfer,,1
2282,2283,18.0,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8.0,Credit Card,,4
2283,2284,44.0,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,No,34.0,Credit Card,Fortnightly,4
2284,2285,32.0,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,No,No,20.0,Venmo,Annually,3
2285,2286,34.0,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38.0,PayPal,Every 3 Months,2
2286,2287,67.0,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,No,35.0,Venmo,Quarterly,3
2287,2288,,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,,No,,No,No,,Debit Card,,4
2288,2289,28.0,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,No,50.0,PayPal,Weekly,1
2289,2290,70.0,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47.0,Venmo,,1
2290,2291,37.0,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23.0,PayPal,Quarterly,2
2291,2292,28.0,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13.0,Credit Card,Quarterly,3
2292,2293,,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,,No,,No,No,,Debit Card,,4
2293,2294,37.0,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16.0,Debit Card,,4
2294,2295,54.0,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,No,40.0,Debit Card,Annually,4
2295,2296,,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45.0,PayPal,,3
2296,2297,46.0,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50.0,Venmo,Every 3 Months,3
2297,2298,60.0,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,No,1.0,Bank Transfer,Quarterly,4
2298,2299,40.0,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10.0,Cash,Every 3 Months,1
2299,2300,,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,,No,,No,No,,Credit Card,,4
2300,2301,18.0,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38.0,Credit Card,Monthly,1
2301,2302,37.0,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21.0,Debit Card,Annually,4
2302,2303,,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38.0,Venmo,,3
2303,2304,,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,,No,,No,No,,Credit Card,,4
2304,2305,26.0,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9.0,Debit Card,,3
2305,2306,68.0,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47.0,Cash,Weekly,1
2306,2307,27.0,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8.0,Cash,Bi-Weekly,1
2307,2308,28.0,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30.0,Debit Card,Annually,2
2308,2309,49.0,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22.0,Bank Transfer,Quarterly,1
2309,2310,,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,,No,,No,No,,Bank Transfer,,4
2310,2311,30.0,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15.0,PayPal,Monthly,1
2311,2312,27.0,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10.0,Bank Transfer,Every 3 Months,3
2312,2313,19.0,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19.0,Cash,Every 3 Months,2
2313,2314,64.0,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36.0,Bank Transfer,Fortnightly,3
2314,2315,42.0,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12.0,Bank Transfer,Every 3 Months,3
2315,2316,69.0,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49.0,Debit Card,Quarterly,3
2316,2317,,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,,No,,No,No,,Debit Card,,2
2317,2318,47.0,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28.0,Bank Transfer,Monthly,4
2318,2319,69.0,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30.0,Credit Card,Annually,3
2319,2320,56.0,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29.0,PayPal,Monthly,3
2320,2321,28.0,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9.0,Debit Card,Every 3 Months,3
2321,2322,50.0,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27.0,Debit Card,Fortnightly,1
2322,2323,39.0,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21.0,Venmo,Fortnightly,1
2323,2324,,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36.0,Credit Card,,3
2324,2325,59.0,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19.0,Debit Card,Annually,2
2325,2326,,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,,No,,No,No,,Cash,,2
2326,2327,66.0,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38.0,Bank Transfer,Annually,3
2327,2328,20.0,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22.0,Venmo,Bi-Weekly,2
2328,2329,45.0,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29.0,Venmo,Bi-Weekly,1
2329,2330,49.0,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42.0,Bank Transfer,Annually,2
2330,2331,60.0,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47.0,PayPal,Every 3 Months,1
2331,2332,61.0,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10.0,Credit Card,Bi-Weekly,3
2332,2333,36.0,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10.0,Venmo,Monthly,1
2333,2334,,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,,No,,No,No,,PayPal,,4
2334,2335,,Male,Boots,Footwear,79,Kansas,L,Green,Summer,,No,,No,No,,Credit Card,,2
2335,2336,31.0,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10.0,Venmo,Fortnightly,1
2336,2337,19.0,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11.0,Credit Card,Weekly,2
2337,2338,39.0,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5.0,Cash,Annually,3
2338,2339,,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,,No,,No,No,,PayPal,,2
2339,2340,25.0,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24.0,Bank Transfer,Quarterly,2
2340,2341,63.0,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37.0,Credit Card,Fortnightly,1
2341,2342,56.0,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22.0,Venmo,Every 3 Months,2
2342,2343,20.0,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16.0,Debit Card,Fortnightly,4
2343,2344,58.0,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44.0,PayPal,Monthly,3
2344,2345,34.0,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14.0,Venmo,,4
2345,2346,28.0,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23.0,Bank Transfer,Every 3 Months,4
2346,2347,22.0,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46.0,Debit Card,Fortnightly,3
2347,2348,37.0,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,No,No,46.0,Cash,Every 3 Months,4
2348,2349,,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,,No,,No,No,,PayPal,,1
2349,2350,65.0,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40.0,Credit Card,Every 3 Months,1
2350,2351,57.0,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21.0,Cash,Annually,1
2351,2352,38.0,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25.0,PayPal,Bi-Weekly,1
2352,2353,70.0,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25.0,Bank Transfer,Quarterly,1
2353,2354,56.0,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25.0,Debit Card,,2
2354,2355,56.0,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27.0,Venmo,Monthly,4
2355,2356,,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,,No,,No,No,,Cash,,2
2356,2357,57.0,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,No,No,27.0,Debit Card,Quarterly,1
2357,2358,53.0,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40.0,Credit Card,Bi-Weekly,2
2358,2359,53.0,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38.0,Credit Card,Quarterly,3
2359,2360,19.0,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44.0,Bank Transfer,,4
2360,2361,49.0,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27.0,Venmo,Every 3 Months,2
2361,2362,44.0,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30.0,Credit Card,Every 3 Months,2
2362,2363,27.0,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24.0,Credit Card,Monthly,4
2363,2364,60.0,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38.0,Cash,Bi-Weekly,1
2364,2365,62.0,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4.0,PayPal,Quarterly,3
2365,2366,52.0,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32.0,Venmo,Monthly,3
2366,2367,,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,,No,,No,No,,Credit Card,,4
2367,2368,,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,,No,,No,No,,Bank Transfer,,4
2368,2369,29.0,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6.0,Debit Card,Every 3 Months,3
2369,2370,24.0,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24.0,PayPal,,1
2370,2371,51.0,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38.0,Venmo,Weekly,1
2371,2372,67.0,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28.0,Debit Card,Annually,1
2372,2373,,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9.0,PayPal,,4
2373,2374,37.0,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21.0,Debit Card,Every 3 Months,1
2374,2375,69.0,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31.0,Debit Card,Monthly,4
2375,2376,60.0,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18.0,Credit Card,Quarterly,4
2376,2377,21.0,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5.0,Cash,Weekly,3
2377,2378,44.0,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22.0,Cash,,4
2378,2379,26.0,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37.0,PayPal,Bi-Weekly,2
2379,2380,,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22.0,Debit Card,,1
2380,2381,41.0,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36.0,PayPal,Fortnightly,1
2381,2382,62.0,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23.0,PayPal,Annually,4
2382,2383,,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44.0,Debit Card,,2
2383,2384,53.0,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25.0,Bank Transfer,Annually,3
2384,2385,,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40.0,PayPal,,2
2385,2386,41.0,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12.0,PayPal,Weekly,2
2386,2387,19.0,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14.0,Venmo,Monthly,1
2387,2388,36.0,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14.0,Debit Card,Monthly,3
2388,2389,21.0,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10.0,Debit Card,Annually,2
2389,2390,25.0,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17.0,Bank Transfer,Every 3 Months,2
2390,2391,65.0,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24.0,Debit Card,Fortnightly,4
2391,2392,42.0,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31.0,Bank Transfer,Quarterly,4
2392,2393,,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,,No,,No,No,,Cash,,3
2393,2394,58.0,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38.0,PayPal,Every 3 Months,3
2394,2395,40.0,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23.0,Debit Card,Fortnightly,1
2395,2396,62.0,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47.0,PayPal,Bi-Weekly,4
2396,2397,38.0,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20.0,Venmo,Weekly,1
2397,2398,37.0,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41.0,Venmo,Monthly,1
2398,2399,65.0,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44.0,Bank Transfer,Fortnightly,1
2399,2400,,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,,No,,No,No,,Cash,,2
2400,2401,43.0,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11.0,Credit Card,Bi-Weekly,3
2401,2402,,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,,No,,No,No,,PayPal,,2
2402,2403,45.0,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31.0,Cash,,4
2403,2404,64.0,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40.0,Debit Card,Weekly,1
2404,2405,,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,,No,,No,No,,Credit Card,,2
2405,2406,,Male,Jeans,Clothing,97,California,XL,Silver,Fall,,No,,No,No,,Debit Card,,4
2406,2407,54.0,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26.0,PayPal,Weekly,3
2407,2408,52.0,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11.0,Credit Card,Bi-Weekly,2
2408,2409,23.0,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44.0,Debit Card,Every 3 Months,2
2409,2410,26.0,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47.0,Cash,Every 3 Months,4
2410,2411,48.0,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46.0,PayPal,Monthly,2
2411,2412,49.0,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35.0,Cash,Every 3 Months,2
2412,2413,53.0,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8.0,Bank Transfer,Bi-Weekly,1
2413,2414,69.0,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30.0,Bank Transfer,Weekly,1
2414,2415,,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,,No,,No,No,,Credit Card,,2
2415,2416,,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,,No,,No,No,,Bank Transfer,,3
2416,2417,59.0,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26.0,Credit Card,Every 3 Months,2
2417,2418,21.0,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32.0,Venmo,Fortnightly,1
2418,2419,22.0,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47.0,Cash,Every 3 Months,1
2419,2420,,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11.0,Credit Card,,1
2420,2421,,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28.0,PayPal,,1
2421,2422,37.0,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2.0,Debit Card,,3
2422,2423,30.0,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,No,45.0,Credit Card,Weekly,1
2423,2424,49.0,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7.0,Credit Card,Every 3 Months,4
2424,2425,49.0,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28.0,Bank Transfer,Bi-Weekly,3
2425,2426,,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,,No,,No,No,,Bank Transfer,,1
2426,2427,70.0,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26.0,Debit Card,Every 3 Months,3
2427,2428,27.0,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45.0,Cash,Quarterly,2
2428,2429,65.0,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34.0,Debit Card,Annually,4
2429,2430,57.0,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47.0,Credit Card,Fortnightly,1
2430,2431,20.0,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42.0,Cash,Quarterly,2
2431,2432,34.0,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27.0,Bank Transfer,Every 3 Months,3
2432,2433,59.0,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43.0,Venmo,Monthly,3
2433,2434,54.0,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16.0,Cash,Bi-Weekly,1
2434,2435,36.0,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40.0,Credit Card,Monthly,3
2435,2436,21.0,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29.0,Cash,Bi-Weekly,1
2436,2437,52.0,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38.0,Credit Card,Quarterly,4
2437,2438,,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,,No,,No,No,,Credit Card,,3
2438,2439,32.0,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30.0,Venmo,Weekly,3
2439,2440,55.0,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45.0,Bank Transfer,Annually,2
2440,2441,31.0,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47.0,Bank Transfer,,3
2441,2442,45.0,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5.0,Credit Card,Monthly,3
2442,2443,53.0,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50.0,Debit Card,Bi-Weekly,3
2443,2444,24.0,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24.0,Bank Transfer,Bi-Weekly,1
2444,2445,47.0,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15.0,Debit Card,Bi-Weekly,2
2445,2446,63.0,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50.0,Cash,Weekly,1
2446,2447,,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,,No,,No,No,,Credit Card,,2
2447,2448,59.0,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10.0,Venmo,Fortnightly,1
2448,2449,54.0,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38.0,PayPal,Bi-Weekly,4
2449,2450,26.0,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31.0,Venmo,Fortnightly,4
2450,2451,68.0,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7.0,Venmo,Quarterly,4
2451,2452,41.0,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27.0,Venmo,Monthly,3
2452,2453,68.0,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45.0,Bank Transfer,Every 3 Months,3
2453,2454,21.0,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13.0,Cash,Annually,4
2454,2455,32.0,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33.0,Venmo,Annually,3
2455,2456,20.0,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25.0,Cash,Every 3 Months,2
2456,2457,59.0,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5.0,PayPal,,2
2457,2458,,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,,No,2-Day Shipping,No,No,,Cash,,1
2458,2459,66.0,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17.0,Bank Transfer,Weekly,2
2459,2460,47.0,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14.0,Cash,,3
2460,2461,,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,,No,Store Pickup,No,No,,Credit Card,,4
2461,2462,28.0,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,19.0,Credit Card,Weekly,1
2462,2463,68.0,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31.0,Bank Transfer,Bi-Weekly,4
2463,2464,60.0,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25.0,Cash,Bi-Weekly,3
2464,2465,47.0,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4.0,Cash,Bi-Weekly,3
2465,2466,,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20.0,Bank Transfer,,3
2466,2467,32.0,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37.0,Cash,Annually,2
2467,2468,27.0,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28.0,Credit Card,Annually,2
2468,2469,65.0,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6.0,Venmo,Weekly,3
2469,2470,68.0,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27.0,PayPal,Annually,1
2470,2471,55.0,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29.0,Credit Card,Fortnightly,4
2471,2472,30.0,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1.0,Cash,Annually,2
2472,2473,24.0,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31.0,Credit Card,Annually,4
2473,2474,57.0,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28.0,Cash,,2
2474,2475,23.0,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19.0,Bank Transfer,Quarterly,3
